id,sku,brand,country,date,quantity
DE-a-3,3,a,DE,2016-05-01,6
DE-a-3,3,a,DE,2016-06-01,1
DE-a-3,3,a,DE,2016-07-01,2
DE-a-3,3,a,DE,2016-11-01,2
DE-a-3,3,a,DE,2016-12-01,10
DE-a-3,3,a,DE,2017-01-01,5
DE-a-3,3,a,DE,2017-02-01,7
DE-a-3,3,a,DE,2017-03-01,6
DE-a-3,3,a,DE,2017-04-01,10
DE-a-3,3,a,DE,2017-05-01,4
DE-a-3,3,a,DE,2017-06-01,5
DE-a-3,3,a,DE,2017-07-01,5
DE-a-3,3,a,DE,2017-11-01,4
DE-a-3,3,a,DE,2017-12-01,7
DE-a-3,3,a,DE,2018-01-01,11
DE-a-3,3,a,DE,2018-02-01,6
DE-a-3,3,a,DE,2018-03-01,14
DE-a-3,3,a,DE,2018-04-01,13
DE-a-3,3,a,DE,2018-05-01,13
DE-a-3,3,a,DE,2018-06-01,6
DE-a-3,3,a,DE,2018-07-01,4
DE-a-3,3,a,DE,2018-10-01,1
DE-a-3,3,a,DE,2018-11-01,3
DE-a-3,3,a,DE,2018-12-01,2
DE-a-4,4,a,DE,2014-01-01,16
DE-a-4,4,a,DE,2014-02-01,14
DE-a-4,4,a,DE,2014-03-01,22
DE-a-4,4,a,DE,2014-04-01,14
DE-a-4,4,a,DE,2014-05-01,15
DE-a-4,4,a,DE,2014-06-01,7
DE-a-4,4,a,DE,2014-07-01,10
DE-a-4,4,a,DE,2014-09-01,4
DE-a-4,4,a,DE,2014-10-01,5
DE-a-4,4,a,DE,2014-11-01,8
DE-a-4,4,a,DE,2014-12-01,12
DE-a-4,4,a,DE,2015-01-01,15
DE-a-4,4,a,DE,2015-02-01,16
DE-a-4,4,a,DE,2015-03-01,11
DE-a-4,4,a,DE,2015-04-01,12
DE-a-4,4,a,DE,2015-05-01,7
DE-a-4,4,a,DE,2015-06-01,8
DE-a-4,4,a,DE,2015-07-01,9
DE-a-4,4,a,DE,2015-08-01,7
DE-a-4,4,a,DE,2015-09-01,6
DE-a-4,4,a,DE,2015-10-01,4
DE-a-4,4,a,DE,2015-11-01,12
DE-a-4,4,a,DE,2015-12-01,7
DE-a-4,4,a,DE,2016-01-01,12
DE-a-4,4,a,DE,2016-02-01,15
DE-a-4,4,a,DE,2016-03-01,12
DE-a-4,4,a,DE,2016-04-01,11
DE-a-4,4,a,DE,2016-05-01,17
DE-a-4,4,a,DE,2016-06-01,19
DE-a-4,4,a,DE,2016-07-01,7
DE-a-4,4,a,DE,2016-08-01,6
DE-a-4,4,a,DE,2016-09-01,2
DE-a-4,4,a,DE,2016-10-01,3
DE-a-4,4,a,DE,2016-11-01,10
DE-a-4,4,a,DE,2016-12-01,7
DE-a-4,4,a,DE,2017-01-01,16
DE-a-4,4,a,DE,2017-02-01,6
DE-a-4,4,a,DE,2017-03-01,7
DE-a-4,4,a,DE,2017-04-01,12
DE-a-4,4,a,DE,2017-05-01,9
DE-a-4,4,a,DE,2017-06-01,12
DE-a-4,4,a,DE,2017-07-01,5
DE-a-4,4,a,DE,2017-08-01,6
DE-a-4,4,a,DE,2017-09-01,6
DE-a-4,4,a,DE,2017-10-01,6
DE-a-4,4,a,DE,2017-11-01,12
DE-a-4,4,a,DE,2017-12-01,9
DE-a-4,4,a,DE,2018-01-01,9
DE-a-4,4,a,DE,2018-02-01,7
DE-a-4,4,a,DE,2018-03-01,12
DE-a-4,4,a,DE,2018-04-01,13
DE-a-4,4,a,DE,2018-05-01,13
DE-a-4,4,a,DE,2018-06-01,10
DE-a-4,4,a,DE,2018-07-01,10
DE-a-4,4,a,DE,2018-08-01,3
DE-a-4,4,a,DE,2018-09-01,1
DE-a-4,4,a,DE,2018-10-01,9
DE-a-4,4,a,DE,2018-11-01,4
DE-a-4,4,a,DE,2018-12-01,9
DE-a-5,5,a,DE,2014-01-01,34
DE-a-5,5,a,DE,2014-02-01,21
DE-a-5,5,a,DE,2014-03-01,20
DE-a-5,5,a,DE,2014-04-01,29
DE-a-5,5,a,DE,2014-05-01,24
DE-a-5,5,a,DE,2014-06-01,15
DE-a-5,5,a,DE,2014-07-01,7
DE-a-5,5,a,DE,2014-08-01,16
DE-a-5,5,a,DE,2014-09-01,17
DE-a-5,5,a,DE,2014-10-01,13
DE-a-5,5,a,DE,2014-11-01,20
DE-a-5,5,a,DE,2014-12-01,11
DE-a-5,5,a,DE,2015-01-01,15
DE-a-5,5,a,DE,2015-02-01,22
DE-a-5,5,a,DE,2015-03-01,22
DE-a-5,5,a,DE,2015-04-01,23
DE-a-5,5,a,DE,2015-05-01,23
DE-a-5,5,a,DE,2015-06-01,9
DE-a-5,5,a,DE,2015-07-01,9
DE-a-5,5,a,DE,2015-08-01,12
DE-a-5,5,a,DE,2015-09-01,12
DE-a-5,5,a,DE,2015-10-01,11
DE-a-5,5,a,DE,2015-11-01,14
DE-a-5,5,a,DE,2015-12-01,10
DE-a-5,5,a,DE,2016-01-01,15
DE-a-5,5,a,DE,2016-02-01,23
DE-a-5,5,a,DE,2016-03-01,20
DE-a-5,5,a,DE,2016-04-01,24
DE-a-5,5,a,DE,2016-05-01,23
DE-a-5,5,a,DE,2016-06-01,26
DE-a-5,5,a,DE,2016-07-01,20
DE-a-5,5,a,DE,2016-08-01,15
DE-a-5,5,a,DE,2016-09-01,13
DE-a-5,5,a,DE,2016-10-01,21
DE-a-5,5,a,DE,2016-11-01,10
DE-a-5,5,a,DE,2016-12-01,16
DE-a-5,5,a,DE,2017-01-01,26
DE-a-5,5,a,DE,2017-02-01,23
DE-a-5,5,a,DE,2017-03-01,16
DE-a-5,5,a,DE,2017-04-01,23
DE-a-5,5,a,DE,2017-05-01,18
DE-a-5,5,a,DE,2017-06-01,10
DE-a-5,5,a,DE,2017-07-01,15
DE-a-5,5,a,DE,2017-08-01,13
DE-a-5,5,a,DE,2017-09-01,10
DE-a-5,5,a,DE,2017-10-01,17
DE-a-5,5,a,DE,2017-11-01,19
DE-a-5,5,a,DE,2017-12-01,23
DE-a-5,5,a,DE,2018-01-01,30
DE-a-5,5,a,DE,2018-02-01,34
DE-a-5,5,a,DE,2018-03-01,28
DE-a-5,5,a,DE,2018-04-01,32
DE-a-5,5,a,DE,2018-05-01,21
DE-a-5,5,a,DE,2018-06-01,18
DE-a-5,5,a,DE,2018-07-01,8
DE-a-5,5,a,DE,2018-08-01,17
DE-a-5,5,a,DE,2018-09-01,11
DE-a-5,5,a,DE,2018-10-01,20
DE-a-5,5,a,DE,2018-11-01,24
DE-a-5,5,a,DE,2018-12-01,12
DE-a-6,6,a,DE,2014-01-01,31
DE-a-6,6,a,DE,2014-02-01,29
DE-a-6,6,a,DE,2014-03-01,36
DE-a-6,6,a,DE,2014-04-01,38
DE-a-6,6,a,DE,2014-05-01,40
DE-a-6,6,a,DE,2014-06-01,28
DE-a-6,6,a,DE,2014-07-01,34
DE-a-6,6,a,DE,2014-08-01,31
DE-a-6,6,a,DE,2014-09-01,33
DE-a-6,6,a,DE,2014-10-01,23
DE-a-6,6,a,DE,2014-11-01,19
DE-a-6,6,a,DE,2014-12-01,32
DE-a-6,6,a,DE,2015-01-01,32
DE-a-6,6,a,DE,2015-02-01,31
DE-a-6,6,a,DE,2015-03-01,41
DE-a-6,6,a,DE,2015-04-01,30
DE-a-6,6,a,DE,2015-05-01,34
DE-a-6,6,a,DE,2015-06-01,31
DE-a-6,6,a,DE,2015-07-01,31
DE-a-6,6,a,DE,2015-08-01,34
DE-a-6,6,a,DE,2015-09-01,25
DE-a-6,6,a,DE,2015-10-01,24
DE-a-6,6,a,DE,2015-11-01,29
DE-a-6,6,a,DE,2015-12-01,27
DE-a-6,6,a,DE,2016-01-01,30
DE-a-6,6,a,DE,2016-02-01,32
DE-a-6,6,a,DE,2016-03-01,33
DE-a-6,6,a,DE,2016-04-01,34
DE-a-6,6,a,DE,2016-05-01,43
DE-a-6,6,a,DE,2016-06-01,32
DE-a-6,6,a,DE,2016-07-01,30
DE-a-6,6,a,DE,2016-08-01,26
DE-a-6,6,a,DE,2016-09-01,18
DE-a-6,6,a,DE,2016-10-01,32
DE-a-6,6,a,DE,2016-11-01,31
DE-a-6,6,a,DE,2016-12-01,32
DE-a-6,6,a,DE,2017-01-01,32
DE-a-6,6,a,DE,2017-02-01,30
DE-a-6,6,a,DE,2017-03-01,40
DE-a-6,6,a,DE,2017-04-01,55
DE-a-6,6,a,DE,2017-05-01,30
DE-a-6,6,a,DE,2017-06-01,31
DE-a-6,6,a,DE,2017-07-01,24
DE-a-6,6,a,DE,2017-08-01,31
DE-a-6,6,a,DE,2017-09-01,34
DE-a-6,6,a,DE,2017-10-01,30
DE-a-6,6,a,DE,2017-11-01,34
DE-a-6,6,a,DE,2017-12-01,30
DE-a-6,6,a,DE,2018-01-01,33
DE-a-6,6,a,DE,2018-02-01,38
DE-a-6,6,a,DE,2018-03-01,36
DE-a-6,6,a,DE,2018-04-01,34
DE-a-6,6,a,DE,2018-05-01,28
DE-a-6,6,a,DE,2018-06-01,27
DE-a-6,6,a,DE,2018-07-01,32
DE-a-6,6,a,DE,2018-08-01,30
DE-a-6,6,a,DE,2018-09-01,41
DE-a-6,6,a,DE,2018-10-01,36
DE-a-6,6,a,DE,2018-11-01,29
DE-a-6,6,a,DE,2018-12-01,25
DE-a-7,7,a,DE,2014-01-01,26
DE-a-7,7,a,DE,2014-02-01,24
DE-a-7,7,a,DE,2014-03-01,22
DE-a-7,7,a,DE,2014-04-01,24
DE-a-7,7,a,DE,2014-05-01,16
DE-a-7,7,a,DE,2014-06-01,24
DE-a-7,7,a,DE,2014-07-01,22
DE-a-7,7,a,DE,2014-08-01,18
DE-a-7,7,a,DE,2014-09-01,16
DE-a-7,7,a,DE,2014-10-01,17
DE-a-7,7,a,DE,2014-11-01,17
DE-a-7,7,a,DE,2014-12-01,17
DE-a-7,7,a,DE,2015-01-01,24
DE-a-7,7,a,DE,2015-02-01,39
DE-a-7,7,a,DE,2015-03-01,22
DE-a-7,7,a,DE,2015-04-01,24
DE-a-7,7,a,DE,2015-05-01,21
DE-a-7,7,a,DE,2015-06-01,23
DE-a-7,7,a,DE,2015-07-01,22
DE-a-7,7,a,DE,2015-08-01,18
DE-a-7,7,a,DE,2015-09-01,26
DE-a-7,7,a,DE,2015-10-01,9
DE-a-7,7,a,DE,2015-11-01,17
DE-a-7,7,a,DE,2015-12-01,16
DE-a-7,7,a,DE,2016-01-01,24
DE-a-7,7,a,DE,2016-02-01,21
DE-a-7,7,a,DE,2016-03-01,31
DE-a-7,7,a,DE,2016-04-01,30
DE-a-7,7,a,DE,2016-05-01,27
DE-a-7,7,a,DE,2016-06-01,21
DE-a-7,7,a,DE,2016-07-01,19
DE-a-7,7,a,DE,2016-08-01,23
DE-a-7,7,a,DE,2016-09-01,16
DE-a-7,7,a,DE,2016-10-01,16
DE-a-7,7,a,DE,2016-11-01,18
DE-a-7,7,a,DE,2016-12-01,28
DE-a-7,7,a,DE,2017-01-01,23
DE-a-7,7,a,DE,2017-02-01,30
DE-a-7,7,a,DE,2017-03-01,24
DE-a-7,7,a,DE,2017-04-01,20
DE-a-7,7,a,DE,2017-05-01,20
DE-a-7,7,a,DE,2017-06-01,20
DE-a-7,7,a,DE,2017-07-01,16
DE-a-7,7,a,DE,2017-08-01,16
DE-a-7,7,a,DE,2017-09-01,17
DE-a-7,7,a,DE,2017-10-01,23
DE-a-7,7,a,DE,2017-11-01,13
DE-a-7,7,a,DE,2017-12-01,24
DE-a-7,7,a,DE,2018-01-01,17
DE-a-7,7,a,DE,2018-02-01,32
DE-a-7,7,a,DE,2018-03-01,27
DE-a-7,7,a,DE,2018-04-01,24
DE-a-7,7,a,DE,2018-05-01,23
DE-a-7,7,a,DE,2018-06-01,23
DE-a-7,7,a,DE,2018-07-01,13
DE-a-7,7,a,DE,2018-08-01,18
DE-a-7,7,a,DE,2018-09-01,15
DE-a-7,7,a,DE,2018-10-01,19
DE-a-7,7,a,DE,2018-11-01,17
DE-a-7,7,a,DE,2018-12-01,29
DE-b-11,11,b,DE,2014-01-01,11
DE-b-11,11,b,DE,2014-02-01,10
DE-b-11,11,b,DE,2014-03-01,7
DE-b-11,11,b,DE,2014-04-01,6
DE-b-11,11,b,DE,2014-05-01,7
DE-b-11,11,b,DE,2014-06-01,5
DE-b-11,11,b,DE,2014-07-01,5
DE-b-11,11,b,DE,2014-08-01,1
DE-b-11,11,b,DE,2014-09-01,2
DE-b-11,11,b,DE,2014-11-01,3
DE-b-11,11,b,DE,2014-12-01,4
DE-b-11,11,b,DE,2015-01-01,11
DE-b-11,11,b,DE,2015-02-01,7
DE-b-11,11,b,DE,2015-03-01,5
DE-b-11,11,b,DE,2015-04-01,8
DE-b-11,11,b,DE,2015-05-01,4
DE-b-11,11,b,DE,2015-06-01,3
DE-b-11,11,b,DE,2015-07-01,1
DE-b-11,11,b,DE,2015-08-01,1
DE-b-11,11,b,DE,2015-09-01,1
DE-b-11,11,b,DE,2015-11-01,4
DE-b-11,11,b,DE,2015-12-01,2
DE-b-11,11,b,DE,2016-01-01,16
DE-b-11,11,b,DE,2016-02-01,6
DE-b-11,11,b,DE,2016-03-01,8
DE-b-11,11,b,DE,2016-04-01,5
DE-b-11,11,b,DE,2016-05-01,5
DE-b-11,11,b,DE,2016-06-01,4
DE-b-11,11,b,DE,2016-07-01,3
DE-b-11,11,b,DE,2016-08-01,2
DE-b-11,11,b,DE,2016-09-01,1
DE-b-11,11,b,DE,2016-10-01,2
DE-b-11,11,b,DE,2016-11-01,1
DE-b-11,11,b,DE,2016-12-01,6
DE-b-11,11,b,DE,2017-01-01,10
DE-b-11,11,b,DE,2017-02-01,10
DE-b-11,11,b,DE,2017-03-01,9
DE-b-11,11,b,DE,2017-04-01,7
DE-b-11,11,b,DE,2017-05-01,9
DE-b-11,11,b,DE,2017-06-01,6
DE-b-11,11,b,DE,2017-07-01,4
DE-b-11,11,b,DE,2017-08-01,4
DE-b-11,11,b,DE,2017-10-01,3
DE-b-11,11,b,DE,2017-11-01,3
DE-b-11,11,b,DE,2017-12-01,4
DE-b-11,11,b,DE,2018-01-01,6
DE-b-11,11,b,DE,2018-02-01,6
DE-b-11,11,b,DE,2018-03-01,9
DE-b-11,11,b,DE,2018-04-01,12
DE-b-11,11,b,DE,2018-05-01,6
DE-b-11,11,b,DE,2018-06-01,2
DE-b-11,11,b,DE,2018-10-01,1
DE-b-11,11,b,DE,2018-11-01,6
DE-b-11,11,b,DE,2018-12-01,5
DE-b-12,12,b,DE,2014-01-01,25
DE-b-12,12,b,DE,2014-02-01,23
DE-b-12,12,b,DE,2014-03-01,26
DE-b-12,12,b,DE,2014-04-01,26
DE-b-12,12,b,DE,2014-05-01,19
DE-b-12,12,b,DE,2014-06-01,19
DE-b-12,12,b,DE,2014-07-01,21
DE-b-12,12,b,DE,2014-08-01,18
DE-b-12,12,b,DE,2014-09-01,24
DE-b-12,12,b,DE,2014-10-01,17
DE-b-12,12,b,DE,2014-11-01,25
DE-b-12,12,b,DE,2014-12-01,16
DE-b-12,12,b,DE,2015-01-01,19
DE-b-12,12,b,DE,2015-02-01,26
DE-b-12,12,b,DE,2015-03-01,36
DE-b-12,12,b,DE,2015-04-01,29
DE-b-12,12,b,DE,2015-05-01,24
DE-b-12,12,b,DE,2015-06-01,24
DE-b-12,12,b,DE,2015-07-01,25
DE-b-12,12,b,DE,2015-08-01,13
DE-b-12,12,b,DE,2015-09-01,32
DE-b-12,12,b,DE,2015-10-01,15
DE-b-12,12,b,DE,2015-11-01,13
DE-b-12,12,b,DE,2015-12-01,26
DE-b-12,12,b,DE,2016-01-01,13
DE-b-12,12,b,DE,2016-02-01,28
DE-b-12,12,b,DE,2016-03-01,26
DE-b-12,12,b,DE,2016-04-01,35
DE-b-12,12,b,DE,2016-05-01,29
DE-b-12,12,b,DE,2016-06-01,22
DE-b-12,12,b,DE,2016-07-01,19
DE-b-12,12,b,DE,2016-08-01,16
DE-b-12,12,b,DE,2016-09-01,21
DE-b-12,12,b,DE,2016-10-01,20
DE-b-12,12,b,DE,2016-11-01,25
DE-b-12,12,b,DE,2016-12-01,24
DE-b-12,12,b,DE,2017-01-01,18
DE-b-12,12,b,DE,2017-02-01,32
DE-b-12,12,b,DE,2017-03-01,35
DE-b-12,12,b,DE,2017-04-01,26
DE-b-12,12,b,DE,2017-05-01,18
DE-b-12,12,b,DE,2017-06-01,20
DE-b-12,12,b,DE,2017-07-01,18
DE-b-12,12,b,DE,2017-08-01,24
DE-b-12,12,b,DE,2017-09-01,19
DE-b-12,12,b,DE,2017-10-01,19
DE-b-12,12,b,DE,2017-11-01,22
DE-b-12,12,b,DE,2017-12-01,21
DE-b-12,12,b,DE,2018-01-01,24
DE-b-12,12,b,DE,2018-02-01,20
DE-b-12,12,b,DE,2018-03-01,33
DE-b-12,12,b,DE,2018-04-01,30
DE-b-12,12,b,DE,2018-05-01,35
DE-b-12,12,b,DE,2018-06-01,28
DE-b-12,12,b,DE,2018-07-01,15
DE-b-12,12,b,DE,2018-08-01,21
DE-b-12,12,b,DE,2018-09-01,23
DE-b-12,12,b,DE,2018-10-01,18
DE-b-12,12,b,DE,2018-11-01,13
DE-b-12,12,b,DE,2018-12-01,26
DE-b-13,13,b,DE,2014-01-01,22
DE-b-13,13,b,DE,2014-02-01,26
DE-b-13,13,b,DE,2014-03-01,19
DE-b-13,13,b,DE,2014-04-01,16
DE-b-13,13,b,DE,2014-05-01,15
DE-b-13,13,b,DE,2014-06-01,20
DE-b-13,13,b,DE,2014-07-01,8
DE-b-13,13,b,DE,2014-08-01,8
DE-b-13,13,b,DE,2014-09-01,8
DE-b-13,13,b,DE,2014-10-01,13
DE-b-13,13,b,DE,2014-11-01,9
DE-b-13,13,b,DE,2014-12-01,16
DE-b-13,13,b,DE,2015-01-01,11
DE-b-13,13,b,DE,2015-02-01,20
DE-b-13,13,b,DE,2015-03-01,16
DE-b-13,13,b,DE,2015-04-01,28
DE-b-13,13,b,DE,2015-05-01,19
DE-b-13,13,b,DE,2015-06-01,13
DE-b-13,13,b,DE,2015-07-01,9
DE-b-13,13,b,DE,2015-08-01,11
DE-b-13,13,b,DE,2015-09-01,4
DE-b-13,13,b,DE,2015-10-01,12
DE-b-13,13,b,DE,2015-11-01,16
DE-b-13,13,b,DE,2015-12-01,8
DE-b-13,13,b,DE,2016-01-01,9
DE-b-13,13,b,DE,2016-02-01,16
DE-b-13,13,b,DE,2016-03-01,16
DE-b-13,13,b,DE,2016-04-01,16
DE-b-13,13,b,DE,2016-05-01,23
DE-b-13,13,b,DE,2016-06-01,13
DE-b-13,13,b,DE,2016-07-01,9
DE-b-13,13,b,DE,2016-08-01,8
DE-b-13,13,b,DE,2016-09-01,7
DE-b-13,13,b,DE,2016-10-01,15
DE-b-13,13,b,DE,2016-11-01,15
DE-b-13,13,b,DE,2016-12-01,13
DE-b-13,13,b,DE,2017-01-01,12
DE-b-13,13,b,DE,2017-02-01,25
DE-b-13,13,b,DE,2017-03-01,15
DE-b-13,13,b,DE,2017-04-01,13
DE-b-13,13,b,DE,2017-05-01,18
DE-b-13,13,b,DE,2017-06-01,10
DE-b-13,13,b,DE,2017-07-01,11
DE-b-13,13,b,DE,2017-08-01,6
DE-b-13,13,b,DE,2017-09-01,10
DE-b-13,13,b,DE,2017-10-01,7
DE-b-13,13,b,DE,2017-11-01,13
DE-b-13,13,b,DE,2017-12-01,18
DE-b-13,13,b,DE,2018-01-01,14
DE-b-13,13,b,DE,2018-02-01,20
DE-b-13,13,b,DE,2018-03-01,20
DE-b-13,13,b,DE,2018-04-01,16
DE-b-13,13,b,DE,2018-05-01,18
DE-b-13,13,b,DE,2018-06-01,12
DE-b-13,13,b,DE,2018-07-01,18
DE-b-13,13,b,DE,2018-08-01,15
DE-b-13,13,b,DE,2018-09-01,11
DE-b-13,13,b,DE,2018-10-01,13
DE-b-13,13,b,DE,2018-11-01,14
DE-b-13,13,b,DE,2018-12-01,18
DE-b-14,14,b,DE,2014-01-01,7
DE-b-14,14,b,DE,2014-02-01,18
DE-b-14,14,b,DE,2014-03-01,11
DE-b-14,14,b,DE,2014-04-01,21
DE-b-14,14,b,DE,2014-05-01,9
DE-b-14,14,b,DE,2014-06-01,11
DE-b-14,14,b,DE,2014-07-01,11
DE-b-14,14,b,DE,2014-08-01,2
DE-b-14,14,b,DE,2014-09-01,7
DE-b-14,14,b,DE,2014-10-01,1
DE-b-14,14,b,DE,2014-11-01,9
DE-b-14,14,b,DE,2014-12-01,9
DE-b-14,14,b,DE,2015-01-01,13
DE-b-14,14,b,DE,2015-02-01,14
DE-b-14,14,b,DE,2015-03-01,12
DE-b-14,14,b,DE,2015-04-01,14
DE-b-14,14,b,DE,2015-05-01,13
DE-b-14,14,b,DE,2015-06-01,10
DE-b-14,14,b,DE,2015-07-01,11
DE-b-14,14,b,DE,2015-08-01,3
DE-b-14,14,b,DE,2015-09-01,6
DE-b-14,14,b,DE,2015-10-01,5
DE-b-14,14,b,DE,2015-11-01,7
DE-b-14,14,b,DE,2015-12-01,5
DE-b-14,14,b,DE,2016-01-01,7
DE-b-14,14,b,DE,2016-02-01,11
DE-b-14,14,b,DE,2016-03-01,16
DE-b-14,14,b,DE,2016-04-01,9
DE-b-14,14,b,DE,2016-05-01,9
DE-b-14,14,b,DE,2016-06-01,16
DE-b-14,14,b,DE,2016-07-01,3
DE-b-14,14,b,DE,2016-08-01,6
